Timegenerated,Source,Destination,Protocol,Port,Team,Action,DeviceVendor,EventID
06-01-2024 13:37,202.50.238.227,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-02-2024 19:03,202.33.24.12,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/19/2024 14:47:47,202.14.220.18,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/20/2024 23:23:47,202.32.242.44,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-06-2024 16:03,202.214.142.220,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/16/2024 20:59:35,202.113.170.160,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/14/2024 02:09:25,202.173.234.252,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/22/2024 15:33:02,202.109.94.16,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/29/2024 05:44:49,202.25.51.188,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-06-2025 19:44,202.66.162.119,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/18/2024 08:10:28,202.91.145.19,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/17/2024 21:20:50,202.245.7.67,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/23/2024 08:05:07,202.42.85.65,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-04-2024 02:31,202.247.107.181,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/13/2024 19:12:45,202.223.68.60,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/17/2024 23:37:42,202.169.100.117,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/25/2024 06:38:46,202.194.72.50,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/18/2025 02:40:58,202.244.50.165,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-08-2024 02:14,202.154.56.234,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/19/2024 13:39:35,202.182.197.79,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-01-2024 19:10,202.134.108.56,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-09-2024 04:03,202.194.23.148,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/27/2024 23:44:30,202.167.84.240,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/14/2024 17:46:06,202.212.150.246,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/16/2024 11:35:14,202.197.241.35,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/22/2024 01:27:41,202.39.155.70,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-11-2024 12:45,202.223.89.28,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/14/2024 13:39:57,202.30.95.227,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/27/2024 02:10:06,202.65.222.104,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-07-2024 20:30,202.163.78.152,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/15/2024 02:52:37,202.12.120.80,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-05-2024 04:45,202.202.185.221,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/20/2024 04:36:09,202.28.188.17,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/29/2024 18:45:40,202.147.140.83,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-09-2024 07:39,202.76.84.172,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/25/2025 06:52:40,202.145.225.178,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/30/2024 14:25:07,202.206.206.2,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/16/2024 17:56:54,202.93.25.127,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/14/2024 02:44:55,202.147.240.140,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-09-2024 12:07,202.232.143.212,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/24/2024 13:27:30,202.132.30.66,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/13/2024 18:42:52,202.118.125.126,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-03-2024 13:44,202.184.189.49,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-07-2024 12:15,202.168.87.183,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/16/2024 06:06:16,202.181.81.218,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-06-2024 14:57,202.203.140.14,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/16/2024 09:36:28,202.216.142.139,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/16/2024 04:49:51,202.10.180.5,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/18/2024 23:05:46,202.91.168.208,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-08-2024 22:10,202.6.222.103,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-09-2025 10:36,202.192.191.5,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-03-2024 16:14,202.155.56.221,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/23/2024 13:04:02,202.120.27.48,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/30/2024 05:52:45,202.195.47.210,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/14/2025 17:04:31,202.184.129.189,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/28/2024 18:12:50,202.158.103.117,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/14/2024 22:16:38,202.130.67.164,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/27/2024 19:30:24,202.142.60.246,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-02-2024 03:31,202.10.242.194,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-07-2024 12:59,202.99.251.155,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/24/2024 09:24:07,202.126.242.124,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/14/2024 09:31:39,202.58.57.219,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/22/2025 09:41:46,202.139.189.145,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-07-2024 04:32,202.184.24.50,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/28/2024 04:10:01,202.212.101.138,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/17/2024 04:15:16,202.100.121.6,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-09-2024 19:55,202.50.60.186,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-07-2024 00:41,202.249.213.210,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/29/2024 16:24:14,202.239.28.90,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-06-2024 21:30,202.238.43.212,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/25/2024 15:56:38,202.209.60.186,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/27/2024 03:33:15,202.78.165.39,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-10-2024 02:10,202.167.230.187,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-09-2024 03:33,202.57.211.58,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-03-2024 21:39,202.171.228.116,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/13/2025 20:25:32,202.74.109.132,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-04-2025 15:29,202.16.185.151,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/26/2024 09:57:48,202.40.204.171,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-03-2024 15:50,202.6.81.228,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-10-2024 13:05,202.98.89.85,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/13/2024 00:37:23,202.128.42.67,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-01-2024 01:34,202.170.197.214,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/15/2025 09:26:11,202.116.116.148,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-09-2024 16:46,202.17.123.167,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-02-2025 00:04,202.202.184.205,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/23/2024 02:40:53,202.8.34.68,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-11-2024 22:25,202.14.252.157,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/30/2024 17:16:46,202.27.162.32,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/30/2024 03:52:21,202.108.250.10,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-11-2024 15:08,202.164.217.13,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-03-2024 16:17,202.46.25.71,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-05-2024 12:03,202.232.170.135,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-11-2024 19:37,202.72.109.218,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/22/2024 15:29:07,202.230.64.181,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/15/2024 00:55:21,202.143.235.86,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-11-2024 10:21,202.216.77.241,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/13/2024 11:33:37,202.120.37.182,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-06-2024 14:36,202.35.111.188,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-06-2024 09:28,202.62.248.185,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-03-2024 20:46,202.140.155.176,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/17/2024 06:13:59,202.243.14.190,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/28/2024 19:49:58,202.67.45.91,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-02-2024 20:14,202.182.105.192,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/24/2024 13:06:11,202.95.71.252,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/15/2024 00:59:23,202.213.197.185,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-08-2024 12:46,202.244.116.63,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/24/2024 13:09:37,202.148.248.93,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/23/2024 15:07:39,202.242.109.204,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-12-2024 09:49,202.15.117.160,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-07-2025 13:58,202.171.74.133,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/24/2024 22:01:44,202.133.2.161,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/30/2024 08:29:35,202.88.53.200,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/14/2024 10:09:08,202.179.165.187,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/13/2024 22:30:24,202.115.16.23,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/17/2024 07:08:49,202.1.94.231,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/25/2024 04:20:21,202.185.244.212,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-11-2024 06:51,202.219.29.253,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-03-2024 13:07,202.32.157.218,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/20/2024 00:52:27,202.104.172.59,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/15/2024 21:00:58,202.44.252.8,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/24/2024 19:56:36,202.115.92.120,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-05-2024 20:15,202.130.54.205,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/16/2024 18:39:54,202.19.128.200,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/21/2024 05:26:07,202.92.51.95,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-02-2024 05:08,202.13.137.226,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/25/2024 01:00:41,202.119.100.7,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/21/2025 05:55:50,202.129.212.89,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/25/2024 23:03:22,202.22.199.20,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-10-2024 23:00,202.101.113.130,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/13/2024 16:11:01,202.56.17.121,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/31/2025 21:14:04,202.154.225.49,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/29/2024 07:21:20,202.188.140.94,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-01-2024 23:57,202.96.229.3,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/19/2024 11:06:26,202.229.156.83,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-10-2024 20:13,202.172.116.111,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/31/2024 06:04:52,202.31.62.74,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/24/2024 04:23:02,202.19.61.247,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-03-2024 08:46,202.111.100.196,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/30/2024 07:21:12,202.8.35.136,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/24/2024 12:24:35,202.233.221.197,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-01-2024 12:44,202.44.224.68,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/30/2024 11:24:47,202.175.205.168,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-11-2025 08:05,202.14.2.59,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/26/2024 12:55:24,202.62.61.203,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/23/2024 01:06:52,202.7.201.226,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-03-2024 17:56,202.219.98.149,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/13/2024 06:19:51,202.133.113.94,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-11-2024 05:31,202.121.27.236,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-03-2024 14:49,202.173.216.13,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-01-2024 14:09,202.219.211.87,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-10-2024 09:55,202.247.62.45,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-05-2024 17:01,202.44.20.133,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-03-2024 15:24,202.121.27.196,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/23/2024 11:42:34,202.199.136.27,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/22/2025 10:39:26,202.136.8.136,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/20/2024 15:39:33,202.154.245.30,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/26/2024 23:13:23,202.125.235.101,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/17/2024 00:37:44,202.32.227.226,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-10-2024 01:49,202.175.232.135,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-08-2024 13:02,202.34.184.248,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/27/2024 00:10:33,202.69.82.133,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/24/2024 02:35:17,202.63.51.101,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/24/2024 23:03:28,202.233.231.202,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-06-2024 21:52,202.199.248.177,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-05-2024 14:17,202.75.236.173,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-09-2024 19:18,202.61.27.102,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/23/2024 11:28:24,202.229.8.177,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-06-2024 21:30,202.194.132.88,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/23/2024 21:23:38,202.139.249.4,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/29/2024 14:44:52,202.119.9.145,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/26/2024 17:15:22,202.144.11.24,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/15/2025 05:04:20,202.86.2.129,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/31/2024 11:25:50,202.171.95.209,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-11-2024 15:48,202.33.221.88,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/19/2024 11:41:12,202.213.93.1,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/16/2024 12:53:40,202.53.62.166,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/15/2024 09:52:36,202.27.254.53,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/17/2024 13:24:04,202.39.151.55,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/29/2024 22:14:12,202.24.124.118,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-09-2024 08:54,202.184.28.30,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/28/2024 16:50:47,202.2.181.95,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/25/2024 01:36:42,202.38.149.141,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/21/2024 00:00:59,202.248.40.219,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/17/2025 19:55:17,202.149.193.122,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/21/2024 14:36:52,202.206.73.190,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-11-2024 02:59,202.53.164.219,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/16/2024 00:23:56,202.160.207.29,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/28/2024 19:34:55,202.132.162.155,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/16/2024 11:34:10,202.82.148.192,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-10-2024 02:36,202.110.3.191,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-04-2024 00:51,202.50.173.52,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-09-2024 03:45,202.132.227.117,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-10-2024 17:46,202.17.225.88,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/13/2024 20:47:18,202.111.168.71,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-05-2024 19:25,202.59.92.203,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/16/2024 20:27:54,202.32.109.182,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-03-2024 12:30,202.23.4.202,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/22/2024 05:02:27,202.80.84.14,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-11-2024 23:33,202.5.167.137,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-09-2024 05:58,202.23.196.27,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-02-2024 17:48,202.33.68.180,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-10-2025 11:06,202.188.133.22,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-07-2024 13:37,202.58.28.16,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/16/2024 11:07:11,202.227.157.219,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-02-2025 18:08,202.190.82.4,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/23/2024 02:51:51,202.25.103.190,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/18/2024 11:04:32,202.179.129.33,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/17/2024 13:57:19,202.91.205.43,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/22/2024 06:56:39,202.2.206.4,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/27/2024 09:30:53,202.114.125.112,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/21/2024 02:00:19,202.128.252.71,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/22/2024 20:31:03,202.192.180.129,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-09-2024 07:57,202.132.77.56,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/16/2024 09:47:11,202.196.85.32,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
